campaign_id,campaign_date,platform,impressions,clicks,spend,conversions,region
4012,2025-12-31,Instagram,433082,13553,10028.83,284,East
4013,2025-08-18,Facebook,52866,1987,530.14,103,East
4014,2025-03-25,Google,323709,18718,5628.52,1177,North
4015,2024-10-12,Facebook,101796,4406,2323.37,119,North
4016,2025-11-12,Facebook,462003,20310,5632.36,733,North
4017,2024-10-13,Instagram,256500,6712,5597.77,388,West
4018,2025-07-18,Facebook,494810,22145,7558.66,1493,West
4019,2025-08-01,Instagram,281066,7498,4143.14,498,North
4020,2024-06-18,Google,140100,8723,1607.0,264,North
4021,2025-04-04,YouTube,496449,9696,3540.41,854,East
4022,2025-12-23,YouTube,12809,275,172.61,14,West
4023,2024-07-01,Instagram,244787,6251,5066.81,302,South
4024,2024-08-26,YouTube,410408,9695,9361.12,952,West
4025,2025-03-20,Google,285772,16888,6152.7,1018,West
4026,2025-04-09,YouTube,326618,7654,3662.25,648,East
4027,2025-10-27,YouTube,225308,4818,1467.52,258,East
4028,2025-06-23,YouTube,319638,5830,3194.81,407,West
4029,2024-04-18,Facebook,152838,6258,1174.1,184,North
4030,2025-03-14,Instagram,400726,10967,8133.41,484,South
4031,2024-08-06,Instagram,432216,14098,7541.05,1315,East
4032,2025-08-23,Instagram,493823,13948,5862.48,519,South
4033,2024-08-22,Google,238018,15078,3109.64,857,North
4034,2024-12-30,Instagram,160225,4623,936.86,257,West
4035,2024-08-08,YouTube,315228,5190,2152.9,146,South
4036,2024-06-22,Google,446517,28172,6254.34,1670,East
4037,2024-09-26,Instagram,433167,10957,8094.32,788,South
4038,2025-03-15,Google,235648,13960,5863.41,307,East
4039,2025-11-26,Google,111751,6198,2175.33,135,North
4040,2024-03-08,YouTube,39636,791,250.91,73,South
4041,2025-07-18,YouTube,472916,8175,11268.11,719,East
4042,2024-05-08,Google,433515,27034,4507.17,2464,East
4043,2024-01-05,Instagram,113881,3160,2658.1,179,South
4044,2025-01-10,YouTube,91680,1770,1659.7,87,West
4045,2025-12-10,Instagram,93182,3176,1240.83,240,East
4046,2025-07-06,Google,56884,3350,1410.33,169,East
4047,2025-03-21,Facebook,290131,10619,6324.46,277,North
4048,2025-09-18,Google,169017,10650,3266.99,819,East
4049,2024-01-25,Instagram,86121,2597,1770.82,168,East
4050,2025-01-14,YouTube,21016,340,209.8,28,West
4051,2024-03-25,Facebook,95737,4130,2206.11,156,East
4052,2025-03-11,Facebook,26519,1048,254.62,88,North
4053,2024-08-07,Facebook,226686,9642,5597.3,947,North
4054,2024-12-22,YouTube,55625,1052,1337.7,69,South
4055,2025-08-11,YouTube,417509,8727,8914.45,651,North
4056,2024-08-21,Facebook,98552,3818,1220.57,77,West
4057,2025-06-18,Facebook,36713,1426,819.85,106,West
4058,2025-01-01,YouTube,132501,3036,3006.8,185,West
4059,2025-01-11,Facebook,204091,8774,4685.42,800,East
4060,2025-10-04,Facebook,44780,1862,1030.05,118,North
4061,2025-01-23,Facebook,280356,12252,1787.19,503,East
4062,2025-09-27,YouTube,285981,5264,6399.97,144,East
4063,2024-01-08,YouTube,209265,3757,2321.87,350,South
4064,2024-10-03,Google,35320,1978,770.82,164,South
4065,2025-05-20,Instagram,476212,14302,10679.08,773,South
4066,2025-03-25,Google,209056,11674,2130.7,765,North
4067,2025-06-06,Google,163269,9974,2052.25,683,East
4068,2024-05-13,Google,95102,5551,1017.6,551,South
4069,2025-01-24,YouTube,10362,172,144.01,6,South
4070,2025-12-04,Instagram,303719,9316,2477.35,549,West
4071,2025-06-22,Instagram,213712,6059,2692.44,497,East
4072,2025-01-05,Facebook,465546,18209,6404.15,679,West
4073,2025-01-21,Google,433409,24799,8966.66,2228,East
4074,2025-01-31,Instagram,310691,8508,5495.12,663,South
4075,2025-03-05,YouTube,358365,6337,2924.05,600,South
4076,2025-10-06,Google,316934,19517,2954.88,537,North
4077,2025-10-03,Google,201621,11431,3695.61,654,South
4078,2024-01-05,Facebook,479062,20609,5859.47,503,South
4079,2025-06-02,Instagram,175439,5910,3988.76,461,South
4080,2024-07-21,YouTube,360601,8858,6890.98,377,North
4081,2024-01-24,Instagram,147031,4460,3650.66,161,South
4082,2024-12-24,YouTube,192604,3483,4635.42,218,South
4083,2025-04-19,Google,279667,17921,6107.44,1087,South
4084,2024-12-30,Facebook,241732,9945,4861.55,548,East
4085,2025-12-21,Instagram,471961,14982,9094.28,823,North
4086,2024-12-06,YouTube,214054,4233,4307.73,176,East
4087,2025-07-01,Google,435954,26064,4682.11,1507,North
4088,2025-05-14,Facebook,79157,3368,964.52,131,South
4089,2025-07-15,Google,448132,27253,8693.71,1837,North
4090,2024-01-30,YouTube,141263,2923,2176.85,102,South
4091,2025-06-28,Instagram,218644,7619,5039.78,456,North
4092,2024-12-25,Google,275199,15852,6210.18,1494,North
4093,2025-08-18,Facebook,150828,6027,3432.58,579,South
4094,2025-02-23,Google,89471,5101,605.97,278,North
4095,2025-10-28,YouTube,299356,7333,2186.56,398,West
4096,2025-08-03,YouTube,316113,5030,3523.04,325,North
4097,2024-07-16,Instagram,208893,5690,1653.19,311,South
4098,2025-10-12,Instagram,409472,11467,8674.69,991,East
4099,2024-06-02,Instagram,42835,1231,435.97,116,South
4100,2024-01-28,Facebook,300700,11356,2883.26,1007,South
4101,2024-01-06,Instagram,447358,13717,9502.07,1252,East
4102,2025-09-13,Facebook,130781,4786,1684.59,440,East
4103,2025-01-05,Facebook,428546,17620,7350.34,1108,North
4104,2025-10-12,Google,323000,18809,1826.08,742,North
4105,2025-02-21,Instagram,187429,5063,1610.41,301,North
4106,2025-04-26,YouTube,470764,10975,11430.17,235,East
4107,2025-09-26,YouTube,74259,1744,1025.74,164,East
4108,2025-12-22,Instagram,73848,1860,1618.97,81,South
4109,2024-12-31,YouTube,25147,507,387.2,48,South
4110,2024-09-29,YouTube,335749,5199,3133.4,207,West
4111,2025-08-09,Facebook,236258,8376,2766.02,285,North
4112,2024-06-15,Google,432361,25785,7815.76,1148,North
4113,2024-05-17,Google,220776,13606,3497.33,865,North
4114,2024-10-25,Facebook,472935,19845,4319.86,1436,East
4115,2024-07-01,Facebook,239842,9749,4614.15,339,East
4116,2025-01-14,YouTube,37605,934,606.18,46,South
4117,2025-09-01,Google,46216,2883,327.27,72,West
4118,2024-02-21,Google,244453,15035,3367.93,744,South
4119,2024-05-07,YouTube,24926,533,181.63,16,South
4120,2025-11-18,Google,419776,27247,3907.03,624,West
4121,2024-01-20,Facebook,64857,2509,1560.19,88,West
4122,2024-04-02,Google,284814,17378,5930.96,838,North
4123,2024-10-20,Google,275855,17221,2814.42,534,South
4124,2024-12-12,Google,189095,10461,2030.53,525,East
4125,2024-01-19,Google,151781,9731,2171.56,542,East
4126,2024-04-12,Instagram,35732,979,295.37,30,North
4127,2025-12-10,Instagram,444700,12880,4364.6,951,West
4128,2024-10-15,Google,83688,5318,1709.2,195,North
4129,2025-08-31,Facebook,272049,12191,2043.41,1089,East
4130,2025-02-01,Google,128204,7689,2246.98,408,East
4131,2025-10-13,Instagram,231605,6875,3009.68,420,South
4132,2024-04-25,Instagram,128501,3757,1128.35,186,North
4133,2024-09-04,Facebook,427158,15364,7481.74,794,East
4134,2024-06-14,YouTube,185634,3643,2522.97,339,South
4135,2024-05-02,YouTube,139776,2355,3016.37,107,South
4136,2024-12-08,YouTube,77438,1814,957.88,49,East
4137,2024-01-01,YouTube,180329,2942,4003.65,201,North
4138,2024-11-09,Google,447219,27543,4312.66,924,East
4139,2025-06-17,Google,62351,3447,1161.8,238,East
4140,2025-11-30,YouTube,462677,7703,5131.14,660,West
4141,2024-09-19,Google,359517,20915,7062.27,800,South
4142,2025-12-26,Facebook,334584,14282,4633.58,819,West
4143,2024-01-21,Facebook,346988,14613,6240.36,588,West
4144,2025-09-10,Facebook,440671,16646,6912.35,516,North
4145,2024-08-09,YouTube,247211,5906,4119.18,386,West
4146,2024-06-02,YouTube,99445,1603,2170.86,152,North
4147,2025-06-24,Instagram,117872,3592,1050.98,90,West
4148,2024-03-14,Instagram,17739,551,125.6,40,West
4149,2025-05-25,YouTube,306546,6923,3916.06,546,South
4150,2024-05-24,Facebook,449742,19053,5511.79,1511,North
4151,2025-07-27,Facebook,449141,19351,7854.87,1736,East
4152,2025-06-21,Instagram,171639,4468,4159.02,301,North
4153,2025-12-22,Facebook,208419,8279,1763.05,186,West
4154,2025-03-27,YouTube,102779,2429,877.67,59,East
4155,2024-11-10,YouTube,131845,2262,1287.45,214,East
4156,2025-03-22,YouTube,197911,3167,3832.01,311,West
4157,2025-11-02,YouTube,369662,6222,6778.48,394,North
4158,2025-03-19,Google,422415,23631,6743.89,921,North
4159,2025-09-14,Facebook,276607,10178,3558.97,593,South
4160,2025-02-15,Instagram,221418,6634,5110.18,280,West
4161,2024-08-16,Google,429339,24712,2776.49,522,South
4162,2024-11-04,YouTube,203909,3262,2447.37,179,North
4163,2025-11-19,YouTube,36463,791,235.78,73,East
4164,2025-01-05,Google,387091,25040,3058.37,2208,North
4165,2025-01-13,Instagram,411921,12647,8144.43,427,East
4166,2025-12-03,YouTube,322655,7853,6477.89,625,South
4167,2024-04-19,YouTube,274918,4601,6341.51,417,South
4168,2025-08-12,Google,221399,12728,4724.92,665,North
4169,2024-09-17,Facebook,297173,11199,3246.96,471,East
4170,2025-09-22,Instagram,489908,12966,4012.67,939,North
4171,2024-10-02,YouTube,413135,7380,2277.01,272,East
4172,2024-08-25,YouTube,443216,8060,6552.51,750,North
4173,2024-09-16,YouTube,370175,6120,1968.75,222,West
4174,2024-08-04,Google,277256,16219,1635.94,1427,East
4175,2024-12-02,Instagram,204571,5920,4682.26,582,South
4176,2025-04-21,Google,483059,26799,6432.57,1896,North
4177,2025-03-28,Google,445308,26228,8339.21,2504,North
4178,2025-12-09,YouTube,14746,325,232.22,22,South
4179,2025-07-16,Instagram,288420,9918,4213.11,523,West
4180,2024-05-25,Google,235839,15034,5642.89,1008,South
4181,2025-04-20,Instagram,120543,3359,2789.83,90,North
4182,2024-01-10,YouTube,210433,4807,3816.47,460,South
4183,2024-07-24,Facebook,427690,17140,3614.67,469,East
4184,2025-08-17,YouTube,474775,8274,11747.3,699,East
4185,2025-06-07,Facebook,107152,4289,583.66,411,South
4186,2025-01-12,Google,275241,15522,5439.15,1544,South
4187,2025-07-25,Google,394440,25009,9511.44,841,North
4188,2024-10-25,Facebook,97157,3961,1467.2,151,West
4189,2025-11-21,Google,252477,14668,1881.88,1150,South
4190,2025-12-27,Facebook,139161,5193,2969.36,137,West
4191,2024-11-08,Google,224982,13092,2589.85,970,South
4192,2024-08-14,Google,237542,14674,1433.03,653,North
4193,2024-12-18,Google,165513,9770,2046.58,278,South
4194,2025-03-26,Facebook,304776,12054,6601.32,695,East
4195,2024-12-29,Facebook,461605,18739,6451.87,1601,South
4196,2024-02-08,Facebook,273588,10040,2714.75,772,West
4197,2024-04-13,YouTube,96209,1479,1730.6,35,West
4198,2025-06-18,YouTube,291243,6842,3001.1,261,South
4199,2025-01-12,YouTube,151616,3310,2630.4,205,South
4200,2025-03-13,Instagram,159007,4284,1068.15,168,East
4201,2024-06-24,YouTube,164309,2932,2799.58,129,South
4202,2024-07-31,Facebook,462084,19723,8046.43,1688,North
4203,2024-04-05,Instagram,121815,4036,1304.26,301,East
4204,2025-01-08,YouTube,85193,1801,827.27,131,South
4205,2024-12-21,Google,454272,27344,8923.98,2440,West
4206,2024-07-21,Instagram,316776,9125,3428.6,698,North
4207,2024-01-30,Instagram,462696,15754,4375.49,370,West
4208,2024-08-17,YouTube,47311,881,674.64,48,East
4209,2024-07-22,YouTube,160273,3819,968.27,237,North
4210,2025-09-08,Instagram,137617,3484,1611.25,195,South
4211,2025-09-16,Instagram,227597,7064,3269.18,304,South
4212,2024-03-14,Google,449565,28090,6513.5,1059,East
4213,2024-12-09,Google,51563,3040,781.41,157,West
4214,2025-10-03,Instagram,356712,11419,2784.02,534,North
4215,2025-04-16,Instagram,107988,3707,1456.41,74,South
4216,2025-12-04,Facebook,121403,5404,613.83,223,East
4217,2025-01-17,Facebook,442197,18879,9960.3,983,East
4218,2025-09-02,YouTube,49681,801,1013.09,43,East
4219,2025-12-29,Google,145442,8632,2855.92,366,South
4220,2025-11-10,Google,439502,24844,7821.35,2111,South
4221,2024-01-23,YouTube,53161,1034,694.21,35,East
4222,2024-09-19,YouTube,450839,7656,5640.03,162,South
4223,2025-08-09,Instagram,473514,15075,7492.99,955,East
4224,2024-05-10,Google,231228,14274,2880.56,613,North
4225,2025-06-13,Instagram,38542,1214,203.13,115,West
4226,2025-05-16,Facebook,260149,9150,2217.64,563,West
4227,2025-04-02,Facebook,198810,8616,4653.37,265,North
4228,2024-10-20,Google,362865,20727,7372.49,474,East
4229,2024-10-17,Google,128427,7824,2653.83,346,South
4230,2024-11-15,Google,318129,18651,7823.54,1529,East
4231,2024-06-22,Facebook,218256,9004,2178.02,757,East
4232,2024-06-22,Instagram,488439,16759,7810.91,563,North
4233,2025-09-18,Instagram,442513,13657,8465.14,1223,East
4234,2025-09-23,Facebook,253474,10003,5751.28,921,North
4235,2025-02-18,Facebook,268908,11785,2728.02,879,East
4236,2024-08-11,Google,59382,3502,948.07,332,North
4237,2024-01-01,YouTube,264444,4035,3406.1,402,North
4238,2025-01-28,Instagram,385863,12637,6084.43,1042,West
4239,2025-05-07,Google,25230,1400,343.46,101,West
4240,2025-04-07,Facebook,468426,17043,9173.09,1580,West
4241,2025-12-24,Instagram,451121,11704,8312.54,236,East
4242,2024-02-26,YouTube,476545,9258,10665.71,404,South
4243,2025-05-13,Google,68761,4168,1706.81,269,West
4244,2025-05-04,YouTube,200710,3583,1800.57,244,West
4245,2025-10-03,Instagram,82724,2099,1511.33,128,South
4246,2025-01-30,YouTube,456320,8959,9721.51,499,South
4247,2024-10-08,Google,467836,27350,8178.39,1332,North
4248,2024-05-03,YouTube,222748,4175,1945.35,117,North
4249,2025-09-26,Google,192206,12073,4768.05,978,South
4250,2024-05-24,YouTube,455513,8268,9714.91,414,West
4251,2025-09-21,Instagram,90484,2454,1438.73,90,West
4252,2025-10-07,Google,406534,22494,8345.32,908,East
4253,2025-06-23,Facebook,45769,1642,725.84,144,North
4254,2025-06-14,Facebook,471908,17666,9511.08,1367,North
4255,2025-11-04,Google,426549,24082,2481.89,2061,East
4256,2024-09-02,Facebook,411118,15584,9672.9,663,North
4257,2025-05-10,Instagram,385016,13409,7265.26,731,East
4258,2025-10-23,Facebook,163593,6448,2402.19,413,North
4259,2025-05-06,Facebook,238276,10465,3093.36,462,South
4260,2025-03-25,YouTube,212693,3537,4163.74,289,West
4261,2025-10-16,Facebook,401581,17032,2031.33,1245,North
4262,2025-04-03,Instagram,384628,10963,4273.6,506,North
4263,2025-06-03,Facebook,453295,18017,10340.67,1535,North
4264,2024-09-22,Instagram,266248,8537,2508.55,669,North
4265,2025-03-14,YouTube,102615,1757,2248.78,88,West
4266,2024-03-13,Google,32705,1882,707.21,142,East
4267,2024-06-04,Google,231014,12857,2883.19,647,North
4268,2024-05-17,Facebook,340501,13307,3149.6,509,South
4269,2025-01-19,YouTube,218685,3839,2530.67,131,North
4270,2024-10-27,Google,30761,1734,652.67,118,East
4271,2024-09-06,Instagram,115824,3887,2630.22,199,West
4272,2025-04-19,Facebook,354466,15858,6144.67,1545,East
4273,2024-01-19,Facebook,339574,14071,7014.39,921,East
4274,2024-09-15,YouTube,226961,4149,3051.24,343,East
4275,2025-01-23,YouTube,318277,7508,5396.42,626,West
4276,2025-01-30,Instagram,381029,11006,5180.21,795,West
4277,2025-11-07,Google,415423,22928,8456.54,802,East
4278,2024-12-25,Google,194477,11221,4173.74,400,West
4279,2024-10-04,Facebook,316615,13255,2735.08,615,South
4280,2024-03-22,Instagram,272758,7401,2991.37,316,East
4281,2024-12-09,Facebook,421315,15788,9849.79,555,East
4282,2024-07-17,Instagram,33206,1003,593.51,65,South
4283,2024-08-03,Instagram,191502,6142,4083.1,255,South
4284,2024-11-16,Google,378318,22071,6084.69,976,South
4285,2024-09-15,Instagram,389054,10028,5105.56,493,East
4286,2024-07-26,Facebook,471841,20491,3053.94,1684,East
4287,2024-04-12,Instagram,199551,6895,1175.14,147,South
4288,2025-08-10,YouTube,294224,6065,5966.65,378,North
4289,2025-12-22,YouTube,297927,4591,3774.58,243,South
4290,2024-10-29,Google,261120,15304,1837.12,978,West
4291,2024-05-02,Instagram,276566,8971,3840.15,523,West
4292,2024-12-26,Google,410778,26172,4588.85,1870,South
4293,2025-12-28,Instagram,444960,14786,9731.5,714,North
4294,2024-09-13,Facebook,412480,16467,9442.54,1446,South
4295,2025-09-24,YouTube,429439,7030,7203.92,185,South
4296,2024-10-17,YouTube,244364,4934,4581.61,303,East
4297,2024-12-08,YouTube,206343,5135,4054.09,229,North
4298,2024-11-25,Facebook,386676,15990,4467.78,714,South
4299,2024-05-25,Instagram,60630,1580,1198.73,103,South
4300,2024-04-25,YouTube,181540,4232,3338.62,337,North
4301,2024-09-16,Instagram,493762,12767,9426.95,1267,North
4302,2025-01-12,Instagram,42563,1178,490.89,43,South
4303,2025-11-02,Instagram,114985,3802,1557.71,171,South
4304,2025-09-13,Google,385182,23875,3426.9,713,West
4305,2024-09-14,YouTube,147468,3511,2122.51,150,West
4306,2025-01-26,Instagram,318387,10761,3886.6,681,South
4307,2024-03-14,Instagram,457939,15937,6048.98,343,South
4308,2025-10-01,Facebook,270270,10860,3308.65,824,North
4309,2025-08-20,Facebook,205134,7914,2274.74,294,North
4310,2024-10-01,YouTube,460076,7810,10450.38,588,South
4311,2024-07-05,Instagram,94501,2494,1693.98,163,West
4312,2025-12-19,Google,104121,6515,2551.06,567,East
4313,2025-06-21,Facebook,266852,10853,1494.12,691,South
4314,2024-05-13,Google,16507,934,114.3,68,East
4315,2025-08-31,Instagram,68494,2263,512.24,160,North
4316,2024-09-03,Google,54590,3113,741.72,134,West
4317,2024-07-30,YouTube,103182,1629,1688.76,100,East
4318,2025-03-23,Facebook,73640,3033,1560.7,103,South
4319,2025-11-10,Instagram,161243,4062,1201.28,119,East
4320,2024-01-11,YouTube,25209,552,230.06,18,North
4321,2025-08-19,Facebook,338326,14641,4037.53,842,East
4322,2024-09-11,Facebook,356732,15696,5222.29,1542,West
4323,2025-06-16,Google,362602,21153,6442.41,1240,West
4324,2025-08-01,Instagram,469714,12025,4341.84,496,West
4325,2024-12-27,Instagram,54503,1578,1273.44,127,South
4326,2024-02-24,YouTube,350744,8568,6241.63,404,South
4327,2025-10-16,Google,440310,25387,9966.2,879,North
4328,2024-09-27,Instagram,19544,657,408.91,48,South
4329,2025-05-21,Facebook,11315,480,187.16,11,North
4330,2025-06-29,YouTube,471006,10410,7982.69,339,South
4331,2024-11-21,Facebook,206536,7304,4346.67,498,West
4332,2025-03-28,Google,398459,24633,4523.42,1260,North
4333,2024-09-10,Google,127543,8114,773.02,185,North
4334,2024-12-19,Google,459178,26290,5423.18,1963,South
4335,2025-11-07,YouTube,76739,1615,852.88,72,North
4336,2024-08-15,Instagram,366072,11741,1949.57,399,West
4337,2024-12-05,Instagram,125569,3689,1413.86,229,North
4338,2024-02-03,Facebook,298444,12999,3113.31,322,North
4339,2024-04-10,Instagram,457574,14665,2494.57,807,East
4340,2024-03-17,Facebook,481461,21369,2725.23,1357,South
4341,2024-02-20,YouTube,139584,2490,2438.49,191,West
4342,2024-06-05,Instagram,342847,8741,3504.96,225,West
4343,2024-01-02,Google,166682,9352,1080.51,315,North
4344,2025-07-08,YouTube,482555,10143,6359.39,257,South
4345,2025-10-22,Google,201412,12149,3031.86,570,East
4346,2024-03-23,Facebook,307095,11375,4865.73,497,South
4347,2024-10-24,Google,339401,19265,6818.77,1740,West
4348,2025-08-09,YouTube,284127,4689,2731.7,292,East
4349,2025-12-25,Instagram,161373,4522,3947.94,422,West
4350,2025-04-14,Facebook,428938,17129,8938.32,1023,West
4351,2024-07-22,Facebook,87689,3837,1123.29,121,North
4352,2025-05-03,YouTube,439631,8607,4477.64,587,West
4353,2025-07-19,Facebook,418041,17840,4368.2,441,North
4354,2024-05-19,Instagram,192074,5099,4567.3,451,East
4355,2025-01-18,Instagram,185967,5929,3255.9,217,North
4356,2024-08-04,Instagram,444134,13149,6587.8,449,South
4357,2025-09-16,Facebook,18510,794,225.82,53,West
4358,2024-07-08,YouTube,385387,9149,3173.46,325,West
4359,2024-03-18,Google,312081,17513,3978.67,1035,South
4360,2025-03-13,YouTube,174714,3158,1797.77,128,North
4361,2024-02-16,Google,127517,7306,1756.6,219,North
4362,2025-09-02,YouTube,28152,456,180.05,34,South
4363,2024-12-26,Facebook,239424,8941,5943.73,300,North
4364,2024-12-20,Google,265746,16237,1381.84,324,South
4365,2024-07-29,Facebook,153966,5528,2901.48,124,East
4366,2024-06-06,Google,246668,13765,3217.41,664,South
4367,2024-11-26,Instagram,216471,5832,5314.19,235,West
4368,2025-07-17,YouTube,39483,822,606.83,69,West
4369,2025-05-13,YouTube,103662,2077,2116.23,90,West
4370,2025-08-17,Google,496871,30973,11663.55,1020,North
4371,2024-03-30,YouTube,308694,7163,2578.49,302,South
4372,2025-07-18,Facebook,493372,21192,9676.63,2039,West
4373,2024-09-04,Google,284257,17643,3177.69,657,South
4374,2024-07-05,YouTube,466873,11556,4697.2,495,East
4375,2025-12-09,Instagram,228315,6153,4270.09,614,North
4376,2024-01-20,Google,414275,25474,5517.61,1457,North
4377,2024-03-14,Facebook,200143,8312,1139.07,267,West
4378,2024-09-02,Instagram,220978,5606,4703.05,502,North
4379,2024-05-10,YouTube,342075,6951,5186.8,218,South
4380,2025-12-18,Instagram,218510,6488,4730.84,470,East
4381,2025-08-03,Facebook,283081,11382,6929.16,496,North
4382,2025-09-27,Google,423558,25552,8619.4,1692,South
4383,2024-12-09,YouTube,378394,5692,8006.75,115,West
4384,2024-10-09,Facebook,117069,5192,1136.15,337,East
4385,2025-02-04,Instagram,351547,9714,4955.76,619,West
4386,2024-09-23,Google,219476,12337,1935.49,715,North
4387,2025-06-18,YouTube,107113,1621,751.13,75,West
4388,2024-10-26,Google,434986,24288,8344.54,2100,South
4389,2025-06-14,Instagram,452734,11644,9361.0,1118,North
4390,2024-01-07,Instagram,76298,2251,1180.29,153,East
4391,2024-05-20,Instagram,265879,7281,5003.62,384,West
4392,2024-11-06,Google,11743,759,131.81,43,South
4393,2024-03-16,Facebook,497621,18577,6702.99,639,East
4394,2024-06-11,Google,276949,16591,2575.17,1541,West
4395,2025-01-28,Facebook,283767,11579,6725.97,1102,East
4396,2025-05-16,YouTube,255401,5322,4294.17,205,East
4397,2024-03-22,Instagram,182121,6089,3170.47,382,South
4398,2024-06-24,YouTube,470648,9268,11418.04,231,North
4399,2024-11-09,Instagram,252550,6401,2627.2,637,East
4400,2024-01-24,Instagram,329154,8619,7859.98,512,North
4401,2025-05-31,YouTube,130353,2248,2083.06,191,East
4402,2025-02-07,YouTube,325309,5119,6727.06,184,South
4403,2025-05-12,YouTube,93475,2171,2153.85,137,West
4404,2025-08-16,Facebook,285287,12410,6067.3,854,East
4405,2024-02-24,YouTube,394585,8264,5841.73,429,North
4406,2025-12-08,Facebook,313819,11874,7637.57,997,East
4407,2024-06-09,YouTube,109252,1891,816.04,124,East
4408,2025-09-14,Google,133975,8439,1373.04,633,East
4409,2024-03-20,YouTube,368268,9191,7871.86,841,East
4410,2024-01-10,Google,427534,27717,4154.21,2348,North
4411,2025-09-01,YouTube,292954,5437,6170.48,460,South
4412,2025-02-22,Instagram,420443,12585,6152.41,722,South
4413,2025-10-07,Instagram,350221,11518,2988.22,1149,South
4414,2025-07-30,Google,384565,21468,8551.61,1548,North
4415,2025-06-15,Google,94851,5437,899.08,357,North
4416,2024-08-21,Facebook,167413,6376,3162.62,227,East
4417,2024-08-03,Facebook,264694,9729,5801.95,724,West
4418,2024-11-16,YouTube,445576,10350,7751.76,798,North
4419,2025-04-26,YouTube,150955,3738,3711.19,246,North
4420,2024-03-26,YouTube,15521,273,122.46,6,North
4421,2024-03-24,Google,108683,7046,1125.88,370,South
4422,2024-02-20,Facebook,47185,2078,452.02,98,East
4423,2025-04-05,Google,280197,17829,6489.62,1301,East
4424,2025-04-13,Instagram,112655,2989,1831.66,287,East
4425,2025-04-20,Google,144936,9268,2969.41,866,East
4426,2024-09-20,YouTube,449357,6957,2645.4,535,East
4427,2025-04-21,YouTube,205203,3647,5004.67,128,North
4428,2025-03-08,YouTube,374884,6111,3824.91,182,West
4429,2025-12-08,Instagram,329141,8748,3999.14,219,West
4430,2024-07-06,Facebook,14856,648,333.93,52,North
4431,2025-03-02,YouTube,231465,3549,2047.38,282,North
4432,2025-12-30,Facebook,203558,7574,1868.97,380,East
4433,2025-01-21,YouTube,74160,1581,478.52,146,West
4434,2025-01-06,Facebook,458462,17997,11308.63,795,South
4435,2024-04-21,Google,86592,5138,1061.45,455,North
4436,2025-11-30,YouTube,31083,659,435.29,43,North
4437,2025-05-17,Instagram,465368,14156,11367.34,675,North
4438,2025-09-26,Facebook,55871,2388,1220.55,113,South
4439,2025-09-05,Instagram,16566,475,197.9,24,South
4440,2024-11-07,Facebook,377806,14059,4740.09,905,East
4441,2025-02-06,Google,250323,15079,5021.92,815,North
4442,2024-09-01,Google,67537,3897,352.91,283,North
4443,2025-12-08,Facebook,301925,12035,3169.83,1042,South
4444,2025-12-23,Google,34776,2019,787.7,74,West
4445,2024-08-09,Instagram,68710,1838,1539.64,54,East
4446,2025-06-25,Facebook,183213,7802,3963.73,457,South
4447,2025-07-18,YouTube,15248,314,294.4,18,South
4448,2025-11-08,Instagram,40204,1132,800.83,23,West
4449,2024-01-16,Facebook,40432,1747,502.67,51,South
4450,2025-08-23,Instagram,319677,10318,7069.21,215,South
4451,2024-09-04,Instagram,378621,10390,7374.65,428,East
4452,2024-10-01,Facebook,49578,2192,455.31,149,West
4453,2025-09-03,Instagram,331418,10233,2370.95,630,North
4454,2025-02-21,YouTube,22228,518,284.75,49,East
4455,2024-08-18,Facebook,122840,5381,737.95,436,East
4456,2024-05-25,Google,436888,24525,10039.9,2196,West
4457,2025-12-05,YouTube,85021,1627,563.93,111,South
4458,2025-07-04,YouTube,295900,6622,4588.67,178,South
4459,2025-02-01,YouTube,431760,9954,9666.36,258,East
4460,2025-04-02,YouTube,53757,1149,1144.6,55,North
4461,2024-08-27,Google,85035,4894,1544.94,425,East
4462,2025-12-17,Facebook,241962,10018,5645.67,466,East
4463,2024-01-28,Facebook,222077,9275,1899.95,399,North
4464,2025-02-12,Google,391515,23985,3056.89,762,South
4465,2025-04-20,Facebook,51567,2153,1181.81,58,North
4466,2025-03-11,YouTube,160782,3347,3567.24,170,West
4467,2024-10-15,Google,490170,29350,3368.11,1743,East
4468,2025-01-02,Instagram,475977,16214,11475.91,1486,South
4469,2025-10-19,Google,396205,22841,8109.06,1021,West
4470,2025-11-20,Instagram,340698,8554,5908.11,651,North
4471,2024-04-24,Google,407280,24419,5554.56,817,South
4472,2024-05-20,Facebook,383835,15408,4257.67,546,North
4473,2025-09-15,Instagram,482065,15947,8577.1,1129,West
4474,2024-06-29,Facebook,308189,11461,7496.74,1114,East
4475,2024-04-03,Instagram,357896,12078,5660.4,311,East
4476,2025-09-16,Facebook,365125,13893,8291.18,1070,South
4477,2024-08-13,Instagram,458794,14647,4873.18,494,South
4478,2024-04-05,Facebook,229297,8127,4294.86,479,North
4479,2025-06-08,Google,420862,23225,2756.13,1684,West
4480,2024-06-22,Facebook,170088,7518,3474.88,417,East
4481,2025-12-10,Facebook,491015,19495,8882.05,1761,South
4482,2025-02-06,YouTube,55852,1145,481.29,85,South
4483,2024-04-04,Facebook,318577,11630,5699.07,1025,North
4484,2025-02-07,Facebook,202791,7138,1485.99,221,West
4485,2025-05-27,YouTube,130338,3248,1485.7,182,West
